PeriodStart,PeriodEnd,Period,AirTemp,GtiFixedTilt,PanelTemp,PanelOutput
2020-07-13T07:30:00Z,2020-07-13T07:40:00Z,PT10M,22.0,0,22.0,0.6875
2020-07-13T07:40:00Z,2020-07-13T07:50:00Z,PT10M,21.9,0,21.9,0.684375
2020-07-13T07:50:00Z,2020-07-13T08:00:00Z,PT10M,21.8,0,21.8,0.68125
2020-07-13T08:00:00Z,2020-07-13T08:10:00Z,PT10M,21.7,0,21.7,0.678125
2020-07-13T08:10:00Z,2020-07-13T08:20:00Z,PT10M,21.7,0,21.7,0.678125
2020-07-13T08:20:00Z,2020-07-13T08:30:00Z,PT10M,21.7,0,21.7,0.678125
2020-07-13T08:30:00Z,2020-07-13T08:40:00Z,PT10M,21.6,0,21.6,0.675
2020-07-13T08:40:00Z,2020-07-13T08:50:00Z,PT10M,21.6,0,21.6,0.675
2020-07-13T08:50:00Z,2020-07-13T09:00:00Z,PT10M,21.6,0,21.6,0.675
2020-07-13T09:00:00Z,2020-07-13T09:10:00Z,PT10M,21.4,0,21.4,0.66875
2020-07-13T09:10:00Z,2020-07-13T09:20:00Z,PT10M,21.0,0,21.0,0.65625
2020-07-13T09:20:00Z,2020-07-13T09:30:00Z,PT10M,20.6,0,20.6,0.64375
2020-07-13T09:30:00Z,2020-07-13T09:40:00Z,PT10M,20.3,0,20.3,0.634375
2020-07-13T09:40:00Z,2020-07-13T09:50:00Z,PT10M,19.9,0,19.9,0.621875
2020-07-13T09:50:00Z,2020-07-13T10:00:00Z,PT10M,19.5,0,19.5,0.609375
2020-07-13T10:00:00Z,2020-07-13T10:10:00Z,PT10M,19.4,0,19.4,0.60625
2020-07-13T10:10:00Z,2020-07-13T10:20:00Z,PT10M,19.5,0,19.5,0.609375
2020-07-13T10:20:00Z,2020-07-13T10:30:00Z,PT10M,19.6,0,19.6,0.6125
2020-07-13T10:30:00Z,2020-07-13T10:40:00Z,PT10M,19.6,0,19.6,0.6125
2020-07-13T10:40:00Z,2020-07-13T10:50:00Z,PT10M,19.8,1,19.83125,1.619726563
2020-07-13T10:50:00Z,2020-07-13T11:00:00Z,PT10M,19.8,8,20.05,8.6265625
2020-07-13T11:00:00Z,2020-07-13T11:10:00Z,PT10M,20.0,15,20.46875,15.63964844
2020-07-13T11:10:00Z,2020-07-13T11:20:00Z,PT10M,20.2,25,20.98125,25.65566406
2020-07-13T11:20:00Z,2020-07-13T11:30:00Z,PT10M,20.3,39,21.51875,39.67246094
2020-07-13T11:30:00Z,2020-07-13T11:40:00Z,PT10M,20.5,39,21.71875,39.67871094
2020-07-13T11:40:00Z,2020-07-13T11:50:00Z,PT10M,20.7,33,21.73125,33.67910156
2020-07-13T11:50:00Z,2020-07-13T12:00:00Z,PT10M,20.8,47,22.26875,47.69589844
2020-07-13T12:00:00Z,2020-07-13T12:10:00Z,PT10M,21.0,76,23.375,76.73046875
2020-07-13T12:10:00Z,2020-07-13T12:20:00Z,PT10M,21.3,108,24.675,108.7710938
2020-07-13T12:20:00Z,2020-07-13T12:30:00Z,PT10M,21.5,141,25.90625,141.8095703
2020-07-13T12:30:00Z,2020-07-13T12:40:00Z,PT10M,21.8,176,27.3,176.853125
2020-07-13T12:40:00Z,2020-07-13T12:50:00Z,PT10M,22.0,212,28.625,212.8945313
2020-07-13T12:50:00Z,2020-07-13T13:00:00Z,PT10M,22.3,249,30.08125,249.9400391
2020-07-13T13:00:00Z,2020-07-13T13:10:00Z,PT10M,22.5,286,31.4375,286.9824219
2020-07-13T13:10:00Z,2020-07-13T13:20:00Z,PT10M,22.8,324,32.925,325.0289063
2020-07-13T13:20:00Z,2020-07-13T13:30:00Z,PT10M,23.1,362,34.4125,363.0753906
2020-07-13T13:30:00Z,2020-07-13T13:40:00Z,PT10M,23.4,399,35.86875,400.1208984
2020-07-13T13:40:00Z,2020-07-13T13:50:00Z,PT10M,23.7,437,37.35625,438.1673828
2020-07-13T13:50:00Z,2020-07-13T14:00:00Z,PT10M,24.0,474,38.8125,475.2128906
2020-07-13T14:00:00Z,2020-07-13T14:10:00Z,PT10M,24.4,510,40.3375,511.2605469
2020-07-13T14:10:00Z,2020-07-13T14:20:00Z,PT10M,24.9,546,41.9625,547.3113281
2020-07-13T14:20:00Z,2020-07-13T14:30:00Z,PT10M,25.4,581,43.55625,582.3611328
2020-07-13T14:30:00Z,2020-07-13T14:40:00Z,PT10M,25.9,615,45.11875,616.4099609
2020-07-13T14:40:00Z,2020-07-13T14:50:00Z,PT10M,26.4,648,46.65,649.4578125
2020-07-13T14:50:00Z,2020-07-13T15:00:00Z,PT10M,26.9,680,48.15,681.5046875
2020-07-13T15:00:00Z,2020-07-13T15:10:00Z,PT10M,27.3,711,49.51875,712.5474609
2020-07-13T15:10:00Z,2020-07-13T15:20:00Z,PT10M,27.6,689,49.13125,690.5353516
2020-07-13T15:20:00Z,2020-07-13T15:30:00Z,PT10M,27.8,701,49.70625,702.5533203
2020-07-13T15:30:00Z,2020-07-13T15:40:00Z,PT10M,28.1,740,51.225,741.6007813
2020-07-13T15:40:00Z,2020-07-13T15:50:00Z,PT10M,28.3,752,51.8,753.61875
2020-07-13T15:50:00Z,2020-07-13T16:00:00Z,PT10M,28.6,709,50.75625,710.5861328
2020-07-13T16:00:00Z,2020-07-13T16:10:00Z,PT10M,28.8,711,51.01875,712.5943359
2020-07-13T16:10:00Z,2020-07-13T16:20:00Z,PT10M,29.0,851,55.59375,852.7373047
2020-07-13T16:20:00Z,2020-07-13T16:30:00Z,PT10M,29.2,845,55.60625,846.7376953
2020-07-13T16:30:00Z,2020-07-13T16:40:00Z,PT10M,29.3,918,57.9875,919.8121094
2020-07-13T16:40:00Z,2020-07-13T16:50:00Z,PT10M,29.5,908,57.875,909.8085938
2020-07-13T16:50:00Z,2020-07-13T17:00:00Z,PT10M,29.7,907,58.04375,908.8138672
2020-07-13T17:00:00Z,2020-07-13T17:10:00Z,PT10M,29.8,909,58.20625,910.8189453
2020-07-13T17:10:00Z,2020-07-13T17:20:00Z,PT10M,29.9,893,57.80625,894.8064453
2020-07-13T17:20:00Z,2020-07-13T17:30:00Z,PT10M,30.0,908,58.375,909.8242188
2020-07-13T17:30:00Z,2020-07-13T17:40:00Z,PT10M,30.0,931,59.09375,932.8466797
2020-07-13T17:40:00Z,2020-07-13T17:50:00Z,PT10M,30.1,917,58.75625,918.8361328
2020-07-13T17:50:00Z,2020-07-13T18:00:00Z,PT10M,30.2,893,58.10625,894.8158203
2020-07-13T18:00:00Z,2020-07-13T18:10:00Z,PT10M,30.2,857,56.98125,858.7806641
2020-07-13T18:10:00Z,2020-07-13T18:20:00Z,PT10M,30.3,829,56.20625,830.7564453
2020-07-13T18:20:00Z,2020-07-13T18:30:00Z,PT10M,30.4,861,57.30625,862.7908203
2020-07-13T18:30:00Z,2020-07-13T18:40:00Z,PT10M,30.5,880,58.0,881.8125
2020-07-13T18:40:00Z,2020-07-13T18:50:00Z,PT10M,30.6,849,57.13125,850.7853516
2020-07-13T18:50:00Z,2020-07-13T19:00:00Z,PT10M,30.7,874,58.0125,875.8128906
2020-07-13T19:00:00Z,2020-07-13T19:10:00Z,PT10M,30.7,857,57.48125,858.7962891
2020-07-13T19:10:00Z,2020-07-13T19:20:00Z,PT10M,30.8,875,58.14375,876.8169922
2020-07-13T19:20:00Z,2020-07-13T19:30:00Z,PT10M,30.8,822,56.4875,823.7652344
2020-07-13T19:30:00Z,2020-07-13T19:40:00Z,PT10M,30.8,822,56.4875,823.7652344
2020-07-13T19:40:00Z,2020-07-13T19:50:00Z,PT10M,30.8,815,56.26875,816.7583984
2020-07-13T19:50:00Z,2020-07-13T20:00:00Z,PT10M,30.9,753,54.43125,754.7009766
2020-07-13T20:00:00Z,2020-07-13T20:10:00Z,PT10M,30.9,768,54.9,769.715625
2020-07-13T20:10:00Z,2020-07-13T20:20:00Z,PT10M,31.0,791,55.71875,792.7412109
2020-07-13T20:20:00Z,2020-07-13T20:30:00Z,PT10M,31.1,712,53.35,713.6671875
2020-07-13T20:30:00Z,2020-07-13T20:40:00Z,PT10M,31.1,681,52.38125,682.6369141
2020-07-13T20:40:00Z,2020-07-13T20:50:00Z,PT10M,31.2,650,51.5125,651.6097656
2020-07-13T20:50:00Z,2020-07-13T21:00:00Z,PT10M,31.3,640,51.3,641.603125
2020-07-13T21:00:00Z,2020-07-13T21:10:00Z,PT10M,31.2,609,50.23125,610.5697266
2020-07-13T21:10:00Z,2020-07-13T21:20:00Z,PT10M,31.1,612,50.225,613.5695313
2020-07-13T21:20:00Z,2020-07-13T21:30:00Z,PT10M,30.9,578,48.9625,579.5300781
2020-07-13T21:30:00Z,2020-07-13T21:40:00Z,PT10M,30.8,544,47.8,545.49375
2020-07-13T21:40:00Z,2020-07-13T21:50:00Z,PT10M,30.6,508,46.475,509.4523438
2020-07-13T21:50:00Z,2020-07-13T22:00:00Z,PT10M,30.5,472,45.25,473.4140625
2020-07-13T22:00:00Z,2020-07-13T22:10:00Z,PT10M,30.4,435,43.99375,436.3748047
2020-07-13T22:10:00Z,2020-07-13T22:20:00Z,PT10M,30.3,398,42.7375,399.3355469
2020-07-13T22:20:00Z,2020-07-13T22:30:00Z,PT10M,30.2,361,41.48125,362.2962891
2020-07-13T22:30:00Z,2020-07-13T22:40:00Z,PT10M,30.2,323,40.29375,324.2591797
2020-07-13T22:40:00Z,2020-07-13T22:50:00Z,PT10M,30.1,286,39.0375,287.2199219
2020-07-13T22:50:00Z,2020-07-13T23:00:00Z,PT10M,30.0,249,37.78125,250.1806641
2020-07-13T23:00:00Z,2020-07-13T23:10:00Z,PT10M,30.0,213,36.65625,214.1455078
2020-07-13T23:10:00Z,2020-07-13T23:20:00Z,PT10M,29.9,177,35.43125,178.1072266
2020-07-13T23:20:00Z,2020-07-13T23:30:00Z,PT10M,29.8,143,34.26875,144.0708984
2020-07-13T23:30:00Z,2020-07-13T23:40:00Z,PT10M,29.7,111,33.16875,112.0365234
2020-07-13T23:40:00Z,2020-07-13T23:50:00Z,PT10M,29.6,89,32.38125,90.01191406
2020-07-13T23:50:00Z,2020-07-14T00:00:00Z,PT10M,29.5,65,31.53125,65.98535156
2020-07-14T00:00:00Z,2020-07-14T00:10:00Z,PT10M,29.4,51,30.99375,51.96855469
2020-07-14T00:10:00Z,2020-07-14T00:20:00Z,PT10M,29.3,62,31.2375,62.97617188
2020-07-14T00:20:00Z,2020-07-14T00:30:00Z,PT10M,29.2,52,30.825,52.96328125
2020-07-14T00:30:00Z,2020-07-14T00:40:00Z,PT10M,29.1,37,30.25625,37.94550781
2020-07-14T00:40:00Z,2020-07-14T00:50:00Z,PT10M,29.0,21,29.65625,21.92675781
2020-07-14T00:50:00Z,2020-07-14T01:00:00Z,PT10M,28.9,9,29.18125,9.911914063
2020-07-14T01:00:00Z,2020-07-14T01:10:00Z,PT10M,28.6,1,28.63125,1.894726563
2020-07-14T01:10:00Z,2020-07-14T01:20:00Z,PT10M,28.2,0,28.2,0.88125
2020-07-14T01:20:00Z,2020-07-14T01:30:00Z,PT10M,27.9,0,27.9,0.871875
2020-07-14T01:30:00Z,2020-07-14T01:40:00Z,PT10M,27.5,0,27.5,0.859375
2020-07-14T01:40:00Z,2020-07-14T01:50:00Z,PT10M,27.2,0,27.2,0.85
2020-07-14T01:50:00Z,2020-07-14T02:00:00Z,PT10M,26.8,0,26.8,0.8375
2020-07-14T02:00:00Z,2020-07-14T02:10:00Z,PT10M,26.4,0,26.4,0.825
2020-07-14T02:10:00Z,2020-07-14T02:20:00Z,PT10M,26.0,0,26.0,0.8125
2020-07-14T02:20:00Z,2020-07-14T02:30:00Z,PT10M,25.6,0,25.6,0.8
2020-07-14T02:30:00Z,2020-07-14T02:40:00Z,PT10M,25.1,0,25.1,0.784375
2020-07-14T02:40:00Z,2020-07-14T02:50:00Z,PT10M,24.7,0,24.7,0.771875
2020-07-14T02:50:00Z,2020-07-14T03:00:00Z,PT10M,24.3,0,24.3,0.759375
2020-07-14T03:00:00Z,2020-07-14T03:10:00Z,PT10M,24.1,0,24.1,0.753125
2020-07-14T03:10:00Z,2020-07-14T03:20:00Z,PT10M,24.0,0,24.0,0.75
2020-07-14T03:20:00Z,2020-07-14T03:30:00Z,PT10M,23.9,0,23.9,0.746875
2020-07-14T03:30:00Z,2020-07-14T03:40:00Z,PT10M,23.9,0,23.9,0.746875
2020-07-14T03:40:00Z,2020-07-14T03:50:00Z,PT10M,23.8,0,23.8,0.74375
2020-07-14T03:50:00Z,2020-07-14T04:00:00Z,PT10M,23.7,0,23.7,0.740625
2020-07-14T04:00:00Z,2020-07-14T04:10:00Z,PT10M,23.6,0,23.6,0.7375
2020-07-14T04:10:00Z,2020-07-14T04:20:00Z,PT10M,23.5,0,23.5,0.734375
2020-07-14T04:20:00Z,2020-07-14T04:30:00Z,PT10M,23.4,0,23.4,0.73125
2020-07-14T04:30:00Z,2020-07-14T04:40:00Z,PT10M,23.3,0,23.3,0.728125
2020-07-14T04:40:00Z,2020-07-14T04:50:00Z,PT10M,23.2,0,23.2,0.725
2020-07-14T04:50:00Z,2020-07-14T05:00:00Z,PT10M,23.1,0,23.1,0.721875
2020-07-14T05:00:00Z,2020-07-14T05:10:00Z,PT10M,22.9,0,22.9,0.715625
2020-07-14T05:10:00Z,2020-07-14T05:20:00Z,PT10M,22.8,0,22.8,0.7125
2020-07-14T05:20:00Z,2020-07-14T05:30:00Z,PT10M,22.7,0,22.7,0.709375
2020-07-14T05:30:00Z,2020-07-14T05:40:00Z,PT10M,22.6,0,22.6,0.70625
2020-07-14T05:40:00Z,2020-07-14T05:50:00Z,PT10M,22.5,0,22.5,0.703125
2020-07-14T05:50:00Z,2020-07-14T06:00:00Z,PT10M,22.4,0,22.4,0.7
2020-07-14T06:00:00Z,2020-07-14T06:10:00Z,PT10M,22.2,0,22.2,0.69375
2020-07-14T06:10:00Z,2020-07-14T06:20:00Z,PT10M,22.1,0,22.1,0.690625
2020-07-14T06:20:00Z,2020-07-14T06:30:00Z,PT10M,22.0,0,22.0,0.6875
2020-07-14T06:30:00Z,2020-07-14T06:40:00Z,PT10M,21.9,0,21.9,0.684375
2020-07-14T06:40:00Z,2020-07-14T06:50:00Z,PT10M,21.8,0,21.8,0.68125
2020-07-14T06:50:00Z,2020-07-14T07:00:00Z,PT10M,21.7,0,21.7,0.678125
2020-07-14T07:00:00Z,2020-07-14T07:10:00Z,PT10M,21.6,0,21.6,0.675
2020-07-14T07:10:00Z,2020-07-14T07:20:00Z,PT10M,21.5,0,21.5,0.671875
2020-07-14T07:20:00Z,2020-07-14T07:30:00Z,PT10M,21.5,0,21.5,0.671875
2020-07-14T07:30:00Z,2020-07-14T07:40:00Z,PT10M,21.4,0,21.4,0.66875
2020-07-14T07:40:00Z,2020-07-14T07:50:00Z,PT10M,21.4,0,21.4,0.66875
2020-07-14T07:50:00Z,2020-07-14T08:00:00Z,PT10M,21.3,0,21.3,0.665625
2020-07-14T08:00:00Z,2020-07-14T08:10:00Z,PT10M,21.3,0,21.3,0.665625
2020-07-14T08:10:00Z,2020-07-14T08:20:00Z,PT10M,21.4,0,21.4,0.66875
2020-07-14T08:20:00Z,2020-07-14T08:30:00Z,PT10M,21.4,0,21.4,0.66875
2020-07-14T08:30:00Z,2020-07-14T08:40:00Z,PT10M,21.4,0,21.4,0.66875
2020-07-14T08:40:00Z,2020-07-14T08:50:00Z,PT10M,21.4,0,21.4,0.66875
2020-07-14T08:50:00Z,2020-07-14T09:00:00Z,PT10M,21.5,0,21.5,0.671875
2020-07-14T09:00:00Z,2020-07-14T09:10:00Z,PT10M,21.5,0,21.5,0.671875
2020-07-14T09:10:00Z,2020-07-14T09:20:00Z,PT10M,21.4,0,21.4,0.66875
2020-07-14T09:20:00Z,2020-07-14T09:30:00Z,PT10M,21.4,0,21.4,0.66875
2020-07-14T09:30:00Z,2020-07-14T09:40:00Z,PT10M,21.4,0,21.4,0.66875
2020-07-14T09:40:00Z,2020-07-14T09:50:00Z,PT10M,21.4,0,21.4,0.66875
2020-07-14T09:50:00Z,2020-07-14T10:00:00Z,PT10M,21.3,0,21.3,0.665625
2020-07-14T10:00:00Z,2020-07-14T10:10:00Z,PT10M,21.3,0,21.3,0.665625
2020-07-14T10:10:00Z,2020-07-14T10:20:00Z,PT10M,21.3,0,21.3,0.665625
2020-07-14T10:20:00Z,2020-07-14T10:30:00Z,PT10M,21.3,0,21.3,0.665625
2020-07-14T10:30:00Z,2020-07-14T10:40:00Z,PT10M,21.2,0,21.2,0.6625
2020-07-14T10:40:00Z,2020-07-14T10:50:00Z,PT10M,21.2,0,21.2,0.6625
2020-07-14T10:50:00Z,2020-07-14T11:00:00Z,PT10M,21.2,8,21.45,8.6703125
2020-07-14T11:00:00Z,2020-07-14T11:10:00Z,PT10M,21.2,16,21.7,16.678125
2020-07-14T11:10:00Z,2020-07-14T11:20:00Z,PT10M,21.2,30,22.1375,30.69179688
2020-07-14T11:20:00Z,2020-07-14T11:30:00Z,PT10M,21.2,49,22.73125,49.71035156
2020-07-14T11:30:00Z,2020-07-14T11:40:00Z,PT10M,21.3,51,22.89375,51.71542969
2020-07-14T11:40:00Z,2020-07-14T11:50:00Z,PT10M,21.3,39,22.51875,39.70371094
2020-07-14T11:50:00Z,2020-07-14T12:00:00Z,PT10M,21.3,51,22.89375,51.71542969
2020-07-14T12:00:00Z,2020-07-14T12:10:00Z,PT10M,21.4,78,23.8375,78.74492188
2020-07-14T12:10:00Z,2020-07-14T12:20:00Z,PT10M,21.7,108,25.075,108.7835938
2020-07-14T12:20:00Z,2020-07-14T12:30:00Z,PT10M,21.9,140,26.275,140.8210938
2020-07-14T12:30:00Z,2020-07-14T12:40:00Z,PT10M,22.2,174,27.6375,174.8636719
2020-07-14T12:40:00Z,2020-07-14T12:50:00Z,PT10M,22.4,209,28.93125,209.9041016
2020-07-14T12:50:00Z,2020-07-14T13:00:00Z,PT10M,22.7,245,30.35625,245.9486328
2020-07-14T13:00:00Z,2020-07-14T13:10:00Z,PT10M,23.0,282,31.8125,282.9941406
2020-07-14T13:10:00Z,2020-07-14T13:20:00Z,PT10M,23.5,319,33.46875,320.0458984
2020-07-14T13:20:00Z,2020-07-14T13:30:00Z,PT10M,23.9,356,35.025,357.0945313
2020-07-14T13:30:00Z,2020-07-14T13:40:00Z,PT10M,24.4,394,36.7125,395.1472656
2020-07-14T13:40:00Z,2020-07-14T13:50:00Z,PT10M,24.8,431,38.26875,432.1958984
2020-07-14T13:50:00Z,2020-07-14T14:00:00Z,PT10M,25.3,468,39.925,469.2476563
2020-07-14T14:00:00Z,2020-07-14T14:10:00Z,PT10M,25.8,505,41.58125,506.2994141
2020-07-14T14:10:00Z,2020-07-14T14:20:00Z,PT10M,26.4,540,43.275,541.3523438
2020-07-14T14:20:00Z,2020-07-14T14:30:00Z,PT10M,27.0,575,44.96875,576.4052734
2020-07-14T14:30:00Z,2020-07-14T14:40:00Z,PT10M,27.5,609,46.53125,610.4541016
2020-07-14T14:40:00Z,2020-07-14T14:50:00Z,PT10M,28.1,643,48.19375,644.5060547
2020-07-14T14:50:00Z,2020-07-14T15:00:00Z,PT10M,28.7,675,49.79375,676.5560547
2020-07-14T15:00:00Z,2020-07-14T15:10:00Z,PT10M,29.1,706,51.1625,707.5988281
2020-07-14T15:10:00Z,2020-07-14T15:20:00Z,PT10M,29.3,736,52.3,737.634375
2020-07-14T15:20:00Z,2020-07-14T15:30:00Z,PT10M,29.5,764,53.375,765.6679688
2020-07-14T15:30:00Z,2020-07-14T15:40:00Z,PT10M,29.7,791,54.41875,792.7005859
2020-07-14T15:40:00Z,2020-07-14T15:50:00Z,PT10M,29.9,816,55.4,817.73125
2020-07-14T15:50:00Z,2020-07-14T16:00:00Z,PT10M,30.1,803,55.19375,804.7248047
2020-07-14T16:00:00Z,2020-07-14T16:10:00Z,PT10M,30.3,821,55.95625,822.7486328
2020-07-14T16:10:00Z,2020-07-14T16:20:00Z,PT10M,30.4,851,56.99375,852.7810547
2020-07-14T16:20:00Z,2020-07-14T16:30:00Z,PT10M,30.6,900,58.725,901.8351563
2020-07-14T16:30:00Z,2020-07-14T16:40:00Z,PT10M,30.8,900,58.925,901.8414063
2020-07-14T16:40:00Z,2020-07-14T16:50:00Z,PT10M,31.0,907,59.34375,908.8544922
2020-07-14T16:50:00Z,2020-07-14T17:00:00Z,PT10M,31.1,916,59.725,917.8664063
2020-07-14T17:00:00Z,2020-07-14T17:10:00Z,PT10M,31.2,895,59.16875,896.8490234
2020-07-14T17:10:00Z,2020-07-14T17:20:00Z,PT10M,31.3,884,58.925,885.8414063
2020-07-14T17:20:00Z,2020-07-14T17:30:00Z,PT10M,31.4,971,61.74375,972.9294922
2020-07-14T17:30:00Z,2020-07-14T17:40:00Z,PT10M,31.5,927,60.46875,928.8896484
2020-07-14T17:40:00Z,2020-07-14T17:50:00Z,PT10M,31.6,892,59.475,893.8585938
2020-07-14T17:50:00Z,2020-07-14T18:00:00Z,PT10M,31.7,889,59.48125,890.8587891
2020-07-14T18:00:00Z,2020-07-14T18:10:00Z,PT10M,31.8,979,62.39375,980.9498047
2020-07-14T18:10:00Z,2020-07-14T18:20:00Z,PT10M,31.8,976,62.3,977.946875
2020-07-14T18:20:00Z,2020-07-14T18:30:00Z,PT10M,32.0,971,62.34375,972.9482422
2020-07-14T18:30:00Z,2020-07-14T18:40:00Z,PT10M,32.1,964,62.225,965.9445313
2020-07-14T18:40:00Z,2020-07-14T18:50:00Z,PT10M,32.2,955,62.04375,956.9388672
2020-07-14T18:50:00Z,2020-07-14T19:00:00Z,PT10M,32.2,945,61.73125,946.9291016
2020-07-14T19:00:00Z,2020-07-14T19:10:00Z,PT10M,32.4,932,61.525,933.9226563
2020-07-14T19:10:00Z,2020-07-14T19:20:00Z,PT10M,32.4,917,61.05625,918.9080078
2020-07-14T19:20:00Z,2020-07-14T19:30:00Z,PT10M,32.6,901,60.75625,902.8986328
2020-07-14T19:30:00Z,2020-07-14T19:40:00Z,PT10M,32.6,858,59.4125,859.8566406
2020-07-14T19:40:00Z,2020-07-14T19:50:00Z,PT10M,32.8,815,58.26875,816.8208984
2020-07-14T19:50:00Z,2020-07-14T20:00:00Z,PT10M,32.8,841,59.08125,842.8462891
2020-07-14T20:00:00Z,2020-07-14T20:10:00Z,PT10M,32.9,818,58.4625,819.8269531
2020-07-14T20:10:00Z,2020-07-14T20:20:00Z,PT10M,32.9,793,57.68125,794.8025391
2020-07-14T20:20:00Z,2020-07-14T20:30:00Z,PT10M,32.9,766,56.8375,767.7761719
2020-07-14T20:30:00Z,2020-07-14T20:40:00Z,PT10M,33.0,738,56.0625,739.7519531
2020-07-14T20:40:00Z,2020-07-14T20:50:00Z,PT10M,33.0,708,55.125,709.7226563
2020-07-14T20:50:00Z,2020-07-14T21:00:00Z,PT10M,33.0,678,54.1875,679.6933594
2020-07-14T21:00:00Z,2020-07-14T21:10:00Z,PT10M,32.9,645,53.05625,646.6580078
2020-07-14T21:10:00Z,2020-07-14T21:20:00Z,PT10M,32.8,612,51.925,613.6226563
2020-07-14T21:20:00Z,2020-07-14T21:30:00Z,PT10M,32.6,578,50.6625,579.5832031
2020-07-14T21:30:00Z,2020-07-14T21:40:00Z,PT10M,32.4,543,49.36875,544.5427734
2020-07-14T21:40:00Z,2020-07-14T21:50:00Z,PT10M,32.2,507,48.04375,508.5013672
2020-07-14T21:50:00Z,2020-07-14T22:00:00Z,PT10M,32.1,470,46.7875,471.4621094
2020-07-14T22:00:00Z,2020-07-14T22:10:00Z,PT10M,31.9,434,45.4625,435.4207031
2020-07-14T22:10:00Z,2020-07-14T22:20:00Z,PT10M,31.8,397,44.20625,398.3814453
2020-07-14T22:20:00Z,2020-07-14T22:30:00Z,PT10M,31.7,359,42.91875,360.3412109
2020-07-14T22:30:00Z,2020-07-14T22:40:00Z,PT10M,31.6,322,41.6625,323.3019531
2020-07-14T22:40:00Z,2020-07-14T22:50:00Z,PT10M,31.5,285,40.40625,286.2626953
2020-07-14T22:50:00Z,2020-07-14T23:00:00Z,PT10M,31.4,248,39.15,249.2234375
2020-07-14T23:00:00Z,2020-07-14T23:10:00Z,PT10M,31.3,212,37.925,213.1851563
2020-07-14T23:10:00Z,2020-07-14T23:20:00Z,PT10M,31.2,177,36.73125,178.1478516
2020-07-14T23:20:00Z,2020-07-14T23:30:00Z,PT10M,31.1,143,35.56875,144.1115234
2020-07-14T23:30:00Z,2020-07-14T23:40:00Z,PT10M,31.0,111,34.46875,112.0771484
2020-07-14T23:40:00Z,2020-07-14T23:50:00Z,PT10M,30.9,80,33.4,81.04375
2020-07-14T23:50:00Z,2020-07-15T00:00:00Z,PT10M,30.8,63,32.76875,64.02402344
2020-07-15T00:00:00Z,2020-07-15T00:10:00Z,PT10M,30.7,52,32.325,53.01015625
2020-07-15T00:10:00Z,2020-07-15T00:20:00Z,PT10M,30.5,52,32.125,53.00390625
2020-07-15T00:20:00Z,2020-07-15T00:30:00Z,PT10M,30.3,49,31.83125,49.99472656
2020-07-15T00:30:00Z,2020-07-15T00:40:00Z,PT10M,30.1,35,31.19375,35.97480469
2020-07-15T00:40:00Z,2020-07-15T00:50:00Z,PT10M,29.9,19,30.49375,19.95292969
2020-07-15T00:50:00Z,2020-07-15T01:00:00Z,PT10M,29.7,8,29.95,8.9359375
2020-07-15T01:00:00Z,2020-07-15T01:10:00Z,PT10M,29.5,0,29.5,0.921875
2020-07-15T01:10:00Z,2020-07-15T01:20:00Z,PT10M,29.2,0,29.2,0.9125
2020-07-15T01:20:00Z,2020-07-15T01:30:00Z,PT10M,28.9,0,28.9,0.903125
2020-07-15T01:30:00Z,2020-07-15T01:40:00Z,PT10M,28.6,0,28.6,0.89375
2020-07-15T01:40:00Z,2020-07-15T01:50:00Z,PT10M,28.3,0,28.3,0.884375
2020-07-15T01:50:00Z,2020-07-15T02:00:00Z,PT10M,28.0,0,28.0,0.875
2020-07-15T02:00:00Z,2020-07-15T02:10:00Z,PT10M,27.7,0,27.7,0.865625
2020-07-15T02:10:00Z,2020-07-15T02:20:00Z,PT10M,27.3,0,27.3,0.853125
2020-07-15T02:20:00Z,2020-07-15T02:30:00Z,PT10M,26.9,0,26.9,0.840625
2020-07-15T02:30:00Z,2020-07-15T02:40:00Z,PT10M,26.6,0,26.6,0.83125
2020-07-15T02:40:00Z,2020-07-15T02:50:00Z,PT10M,26.2,0,26.2,0.81875
2020-07-15T02:50:00Z,2020-07-15T03:00:00Z,PT10M,25.8,0,25.8,0.80625
2020-07-15T03:00:00Z,2020-07-15T03:10:00Z,PT10M,25.6,0,25.6,0.8
2020-07-15T03:10:00Z,2020-07-15T03:20:00Z,PT10M,25.5,0,25.5,0.796875
2020-07-15T03:20:00Z,2020-07-15T03:30:00Z,PT10M,25.4,0,25.4,0.79375
2020-07-15T03:30:00Z,2020-07-15T03:40:00Z,PT10M,25.2,0,25.2,0.7875
2020-07-15T03:40:00Z,2020-07-15T03:50:00Z,PT10M,25.2,0,25.2,0.7875
2020-07-15T03:50:00Z,2020-07-15T04:00:00Z,PT10M,25.0,0,25.0,0.78125
2020-07-15T04:00:00Z,2020-07-15T04:10:00Z,PT10M,24.9,0,24.9,0.778125
2020-07-15T04:10:00Z,2020-07-15T04:20:00Z,PT10M,24.7,0,24.7,0.771875
2020-07-15T04:20:00Z,2020-07-15T04:30:00Z,PT10M,24.5,0,24.5,0.765625
2020-07-15T04:30:00Z,2020-07-15T04:40:00Z,PT10M,24.4,0,24.4,0.7625
2020-07-15T04:40:00Z,2020-07-15T04:50:00Z,PT10M,24.2,0,24.2,0.75625
2020-07-15T04:50:00Z,2020-07-15T05:00:00Z,PT10M,24.0,0,24.0,0.75
